id,lat,lng,coord_source,coord_precision,name,province
จ3-53(5)-5/66สป,13.6402,100.57932,sibling,exact,บริษัท โพลิเมอร์ ดีไซน์ จำกัด,สมุทรปราการ
จ3-53(5)-59/63รบ,13.55169,99.72354,sibling,exact,ห้างหุ้นส่วนจำกัด คุณบอล พีวีซี,ราชบุรี
จ3-53(5)-66/68สค,13.5887,100.2462,sibling,exact,บริษัท ซินลี่ พลาสติก ฮาร์ฺดแวร์ จำกัด,สมุทรสาคร
จ3-53(5)-94/59สค,13.676433333333,100.3266,sibling,exact,บริษัท ไมโคร อินเจคชั่น จำกัด,สมุทรสาคร
จ3-53(7)-5/55ชบ,13.325151540686,101.18307090045,sibling,exact,บริษัท ฉางซุ่น จำกัด,ชลบุรี
จ3-53(9)-1/62ปท,14.028366666667,100.60616666667,sibling,exact,บริษัท สยามคราฟท์อุตสาหกรรม จำกัด,ปทุมธานี
จ3-53(9)-11/67สค,13.5887,100.2462,sibling,exact,บริษัท ติ่งเซิ่น อินเตอร์เนชั่นแนล (ประเทศไทย) จำกัด,สมุทรสาคร
จ3-53(9)-12/58รย,13.02527,101.20214,sibling,exact,บริษัท ไทพลาส โพลิเมอร์ จำกัด,ระยอง
จ3-53(9)-25/58อบ,15.17628,104.79851,sibling,exact,บริษัท นอร์ม ผลิตภัณฑ์อาหาร จำกัด,อุบลราชธานี
จ3-53(9)-34/62ฉช,13.64709,101.13057,sibling,exact,บริษัท ล้อเซ้งฮวด 2562 จำกัด,ฉะเชิงเทรา
จ3-53(9)-6/65นฐ,13.852321,99.989265,sibling,exact,นายวัลลภ  จีนบุปผา,นครปฐม
จ3-56-22/56สน,17.600282,103.419371,sibling,exact,ศรัณย์อิฐแดง,สกลนคร
จ3-57(3)-2/64สบ,14.6333542,100.781911,sibling,exact,ห้างหุ้นส่วนจำกัด ทองดีทวีทรัพย์,สระบุรี
จ3-57(3)-2/66สบ,14.40584,100.9093,sibling,exact,บริษัท สยามซานิทารีแวร์อินดัสทรี จำกัด,สระบุรี
จ3-57(3)-3/63สค,13.5961,100.2938,sibling,exact,บริษัท ทูเทาเเซ็นด์ โปรเกรส จำกัด,สมุทรสาคร
จ3-58(1)-136/63ยส,15.81546,104.12953,sibling,exact,ห้างหุ้นส่วนจำกัด ธีระคอนกรีต,ยโสธร
จ3-58(1)-147/61สป,13.579683333333,100.804,sibling,exact,บริษัท ยูนิตี้ สตีล ไวร์ จำกัด,สมุทรปราการ
จ3-58(1)-151/67นฐ,14.157416666667,100.23741666667,sibling,exact,บริษัท แม็กซ์บิวดิ้งเทคโนโลยี จำกัด,นครปฐม
จ3-58(1)-161/67นฐ,14.02045,100.26264,sibling,exact,บริษัท ยงคอนกรีต จำกัด (มหาชน),นครปฐม
จ3-58(1)-192/62ขก,16.68315,103.08633,sibling,exact,บริษัท กระนวนคอนกรีต จำกัด,ขอนแก่น
จ3-58(1)-20/59ลบ,14.864774694815,100.61326229535,sibling,exact,ห้างหุ้นส่วนจำกัด ดีเอ็ม คอนกรีต,ลพบุรี
จ3-58(1)-235/58สบ,14.62374,100.89537,sibling,exact,บริษัท นครหลวงวัสดุภัณฑ์ จำกัด,สระบุรี
จ3-58(1)-43/67บร,15.31542,103.14891,sibling,exact,ห้างหุ้นส่วนจำกัด เปี่ยมสุขบุรีรัมย์,บุรีรัมย์
จ3-58(1)-47/56นม,14.738256545931,102.08662553281,sibling,exact,บริษัท โชคชัยการโยธา จำกัด,นครราชสีมา
จ3-58(1)-49/67นฐ,13.89576057648,100.05989513906,sibling,exact,บริษัท เวฬา ก่อสร้าง จำกัด,นครปฐม
จ3-58(1)-55/67ชม,18.471519,98.782214,sibling,exact,บริษัท เกเบี้ยน โปรดักส์ แอนด์ ซัพพลาย จำกัด,เชียงใหม่
จ3-58(1)-72/60สค,13.539,100.17528333333,sibling,exact,บริษัท เอเซียฮอลโลคอร์คอนกรีตโปรดักส์ จำกัด,สมุทรสาคร
จ3-58(1)-77/56สบ,14.32576,100.98418,sibling,exact,บริษัท อิตาเลียนไทย ดีเวล๊อปเมนต์ จำกัด(มหาชน),สระบุรี
จ3-58(1)-87/58สบ,14.32576,100.98418,sibling,exact,บริษัท อิตาเลียนไทย ดีเวล๊อปเมนต์ จำกัด(มหาชน),สระบุรี
จ3-58(1)-90/61รย,12.73933,101.16458,sibling,exact,บริษัท นิคส์ อินโนเวชั่น จำกัด,ระยอง
จ3-59-3/60สป,13.55825,100.79096,sibling,exact,บริษัท แม่น้ำ พลัส จำกัด,สมุทรปราการ
จ3-6(1)-2/63สค,13.541833333333,100.23693333333,sibling,exact,บริษัท เอเชี่ยนซี คอร์ปอเรชั่น จำกัด (มหาชน),สมุทรสาคร
จ3-6(1)-4/60สค,13.556233333333,100.26195,sibling,exact,บริษัท เอเชีย วินเนอร์ (ประเทศไทย) จำกัด,สมุทรสาคร
จ3-6(1)-9/66รน,9.99145,98.645017,sibling,exact,บริษัท เอช.เค. มารีน โฟรเซ่นฟู้ดส์ จำกัด,ระนอง
จ3-6(2)-4/67สป,13.654033333333,100.56665,sibling,exact,บริษัท ที เอส ฟู้ด โฮลดิ้ง จำกัด,สมุทรปราการ
จ3-6(3)-7/62สค,13.5273,100.2705,sibling,exact,บริษัท ธนันชัย ซีฟู้ด จำกัด,สมุทรสาคร
จ3-6(5)-14/60สค,13.528466666667,100.24168333333,sibling,exact,บริษัท ลูกชิ้นปลาอาทร จำกัด,สมุทรสาคร
จ3-60-1/59อย,14.34705,100.70071666667,sibling,exact,ห้างหุ้นส่วนจำกัด เอส.ที.รีไซเคิล,พระนครศรีอยุธยา
จ3-60-2/63ปจ,13.907946,101.635848,sibling,exact,บริษัท อีบีพี เมทอล 2014 จำกัด,ปราจีนบุรี
จ3-60-8/59สค,13.60725,100.34908333333,sibling,exact,บริษัท พีที รีไซเคิล แอนด์ เมททอล จำกัด,สมุทรสาคร
จ3-62-4/66สค,13.61995,100.25455,sibling,exact,บริษัท ยูทีที อินดัสเตรียล จำกัด,สมุทรสาคร
จ3-63(1)-5/65ชบ,12.617615,100.930469,sibling,exact,บริษัท บีเจซี เฮฟวี่ อินดัสทรี จำกัด (มหาชน),ชลบุรี
จ3-63(2)-1/53ชบ,12.617615,100.930469,sibling,exact,บริษัท วัฒนไพศาลเอ็นยิเนียริ่ง จำกัด,ชลบุรี
จ3-63(2)-14/67ชบ,13.14384,101.40028,sibling,exact,บริษัท ซี แอนด์ ที โมดูลาร์ จำกัด,ชลบุรี
จ3-63(2)-15/68อจ,15.874273,104.646787,sibling,exact,บริษัท โมเดิร์ท เอ สตีล จำกัด,อำนาจเจริญ
จ3-63(2)-17/64รย,12.825666666667,101.17378333333,sibling,exact,บริษัท แอลซีบี เอสทีอาร์อาร์ จำกัด,ระยอง
จ3-63(2)-32/60กจ,13.90008,99.75973,sibling,exact,บริษัท สิรินิชา จำกัด,กาญจนบุรี
จ3-63(2)-4/63ฉช,13.611381,100.977464,sibling,exact,บริษัท ซีเอสนันเฟอร์รัส เซ็นเตอร์ จำกัด,ฉะเชิงเทรา
จ3-63(2)-49/60สค,13.604546,100.36295,sibling,exact,บริษัท สุรศักดิ์แมคคานีคอลแอนด์คอนสตรั๊คชั่น จำกัด,สมุทรสาคร
จ3-63(2)-58/60รย,12.75394,101.02841,sibling,exact,บริษัท เอส.เค.สตีล แอนด์ คอนกรีตเวิร์ค จำกัด,ระยอง
จ3-64(10)-1/59สค,13.60745,100.34808333333,sibling,exact,,สมุทรสาคร
จ3-64(11)-10/57สป,13.613633333333,100.52925,sibling,exact,บริษัท โลหะกิจ เม็ททอล จำกัด (มหาชน),สมุทรปราการ
จ3-64(11)-6/58ชบ,13.168258138367,101.18553045512,sibling,exact,บริษัท เอส เอส เค ฟรีโซน จำกัด,ชลบุรี
จ3-64(12)-26/64รย,12.825666666667,101.17378333333,sibling,exact,บริษัท ไทยวอเตอร์ ฟิตติ้ง จำกัด,ระยอง
จ3-64(12)-3/65ชบ,13.29317,101.125,sibling,exact,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,ชลบุรี
จ3-64(12)-35/56สป,13.5888,100.78536666667,sibling,exact,บริษัท เทนฮิโกะ อินดัสเทรียล (ประเทศไทย) จำกัด,สมุทรปราการ
จ3-64(12)-6/62ชม,19.010373,98.943301,sibling,exact,ห้างหุ้นส่วนจำกัด ประภาสถามดี การช่าง,เชียงใหม่
จ3-64(13)-20/66ชบ,13.27725,100.98603,sibling,exact,บริษัท อาร์เมอร์ เมคคานิคอล (ไทยแลนด์) จำกัด,ชลบุรี
จ3-64(13)-25/60สค,13.610316666667,100.2688,sibling,exact,บริษัท ธนไพศาล มาร์เก็ตติ้ง แอนด์ เอ็นจิเนียริ่ง จำกัด,สมุทรสาคร
จ3-64(13)-4/41สค,13.606166666667,100.0987,sibling,exact,บริษัท เอ็น ซี ไวร์คัท สตีล จำกัด,สมุทรสาคร
จ3-64(13)-48/57อย,14.46195,100.59613333333,sibling,exact,บริษัท เอ.ยู.ที. จำกัด,พระนครศรีอยุธยา
จ3-64(13)-60/62สค,13.50626,100.14626,sibling,exact,บริษัท ส.กฤษดา โลหะการ (2539) จำกัด,สมุทรสาคร
จ3-64(14)-9/57รย,12.88428,101.09644,sibling,exact,บริษัท อินฟินิตี้พาร์ท จำกัด,ระยอง
จ3-64(2)-2/67ปข,11.23612,99.53652,sibling,exact,บริษัท เวสท์โคสท์ เอ็นจิเนียริ่ง จำกัด,ประจวบคีรีขันธ์
จ3-64(2)-6/58กจ,13.90008,99.75973,sibling,exact,บริษัท ไทย เมทัล ชีทโปรดัก จำกัด,กาญจนบุรี
จ3-64(2)-7/59สค,13.589283333333,100.30383333333,sibling,exact,บริษัท ชนากานต์ เอ็นลาจเม้นท์ จำกัด,สมุทรสาคร
จ3-67(2)-4/47รย,12.791901521986,101.18738208454,sibling,exact,บริษัท ไอ-บีพีพี จำกัด,ระยอง
จ3-67(7)-1/62สป,13.60737,100.68602,sibling,exact,บริษัท ทีดีอี พรีซิชั่น จำกัด,สมุทรปราการ
จ3-67(7)-1/67สค,13.704716666667,100.31876666667,sibling,exact,บริษัท สามมิตรเทค จำกัด,สมุทรสาคร
จ3-67(7)-3/68อย,14.34329,100.692062,sibling,exact,บริษัท บีจี คอนเทนเนอร์ กล๊าส จำกัด (มหาชน),พระนครศรีอยุธยา
จ3-68-18/56กพ,16.63068,99.845209,sibling,exact,บริษัท พี เอ อี (ประเทศไทย) จำกัด (มหาชน),กำแพงเพชร
จ3-68-2/64อย,14.230816666667,100.71036666667,sibling,exact,บริษัท อีโนเว รับเบอร์ (ประเทศไทย) จำกัด (มหาชน),พระนครศรีอยุธยา
จ3-68-7/63สค,13.5782,100.2749167,sibling,exact,บริษัท นิว เวฟ ออโตเมชั่น จำกัด,สมุทรสาคร
จ3-69-2/63ฉช,13.73424,101.03575,sibling,exact,บริษัท สมาร์ทฟายน์ จำกัด,ฉะเชิงเทรา
จ3-70-1/68ชบ,13.09536,101.00131,sibling,exact,บริษัท ไทย วายดี จำกัด,ชลบุรี
จ3-70-13/58สป,13.640983333333,100.58015,sibling,exact,บริษัท เค วาย อินเตอร์เทรด จำกัด,สมุทรปราการ
จ3-70-2/63ฉช,13.76102,100.98616,sibling,exact,บริษัท ลัมเบอเร่ท์ (ประเทศไทย) จำกัด,ฉะเชิงเทรา
จ3-71-20/58นฐ,13.704233333333,100.2476,sibling,exact,บริษัท เดลต้าทรานส์ฟอร์เมอร์คอร์ จำกัด,นครปฐม
จ3-71-20/67ชบ,13.090377906511,100.95835804939,sibling,exact,บริษัท มอลเทน (ไทยแลนด์) จำกัด,ชลบุรี
จ3-71-22/58รย,12.88428,101.09644,sibling,exact,บริษัท เอส เอ็น ซี แอตแลนติก ฮีต ปัมพ์ จำกัด,ระยอง
จ3-72-8/59อย,14.3733,100.58288333333,sibling,exact,บริษัท 177 คอร์ปอเรชั่น จำกัด,พระนครศรีอยุธยา
จ3-74(3)-2/63ปท,14.102612721747,100.59216606836,sibling,exact,บริษัท สเทคซ์ อิเล็กทรอนิกส์ (ไทยแลนด์) จำกัด,ปทุมธานี
จ3-74(3)-5/60สค,13.587469,100.31269,sibling,exact,บริษัท วุทธิวงษ์ ไลท์ติ้ง จำกัด,สมุทรสาคร
จ3-74(5)-1/56สค,13.618561,100.309918,sibling,exact,บริษัท เอี่ยมพงศ์พัฒนา จำกัด,สมุทรสาคร
จ3-77(1)-1/67ขก,16.1845856,102.700152,sibling,exact,บริษัท อาร์ ซี ที ไอคอนนิค ทรัค จำกัด,ขอนแก่น
จ3-77(2)-13/56ชบ,13.27403,101.19889,sibling,exact,บริษัท ไทย คิมคอน จำกัด,ชลบุรี
จ3-77(2)-2/67สป,13.63545,100.57896666667,sibling,exact,บริษัท ซีเอชโอโตพาร์ต จำกัด,สมุทรปราการ
จ3-77(2)-21/63สป,13.621783333333,100.7336,sibling,exact,บริษัท สมบูรณ์ ทรอน เอนเนอร์จี จำกัด,สมุทรปราการ
จ3-77(2)-23/67ชบ,13.14384,101.40028,sibling,exact,บริษัท ซี แอนด์ ที โมดูลาร์ จำกัด,ชลบุรี
จ3-77(2)-24/62ฉช,13.6004,100.9901,sibling,exact,บริษัท เฟมโตบิท สตีล จำกัด,ฉะเชิงเทรา
จ3-77(2)-27/61ฉช,13.5717842,101.0011963,sibling,exact,บริษัท แอเดียนท์ แอนด์ ซัมมิท คอร์ปอเรชั่น จำกัด,ฉะเชิงเทรา
จ3-79(2)-1/55สป,13.56408,100.80108,sibling,exact,บริษัท ซีอีไอ ทีเอ็มดี จำกัด,สมุทรปราการ
จ3-79(2)-2/59สค,13.676433333333,100.3266,sibling,exact,บริษัท บีเคเอฟ แอโรสเปซ จำกัด,สมุทรสาคร
จ3-8(1)-1/65ลพ,18.413237,98.869689,sibling,exact,บริษัท นานาฟรุ้ต จำกัด,ลำพูน
จ3-8(1)-5/61ปท,14.0181,100.75326666667,sibling,exact,บริษัท ทีจี เฉียน หวาง ฟู้ด (ประเทศไทย) จำกัด,ปทุมธานี
จ3-8(1)-5/68สค,13.56003333,100.30325,sibling,exact,บริษัท จีเอ็มซี มารีน (ไทยแลนด์) จำกัด,สมุทรสาคร
จ3-81(3)-4/66สค,13.525166666667,100.17563333333,sibling,exact,บริษัท ปัญจวัฒนาพลาสติก จำกัด (มหาชน),สมุทรสาคร
จ3-81(3)-5/59สค,13.57377,100.30184,sibling,exact,บริษัท ฟาร์มาซูติคอลส์แอนด์เมดิคอลซัพพลาย จำกัด,สมุทรสาคร
จ3-81(3)-5/66ชม,18.72342,99.1908,sibling,exact,บริษัท ไบโอเซฟ โปรดักส์ จำกัด,เชียงใหม่
จ3-84(1)-1/58สค,13.59215,100.35703333333,sibling,exact,บริษัท บรอยนิ่ง จำกัด,สมุทรสาคร
จ3-84(1)-5/60สป,13.634375,100.527373,sibling,exact,บริษัท อี.แอล.เอฟ. จำกัด,สมุทรปราการ
จ3-84(1)-5/61นฐ,13.7386,100.32685,sibling,exact,บริษัท เพอร์ดานี่ จำกัด,นครปฐม
จ3-89-1/59สต,6.86173,99.87075,sibling,exact,บริษัท ไบโอเอ็นเนอร์ยี่ สตูล จำกัด,สตูล
จ3-89-11/62นม,15.12571,101.5421,sibling,exact,บริษัท ห้วยบง ไบโอเทค จำกัด,นครราชสีมา
จ3-89-13/55ปน,6.8152,101.1563,sibling,exact,บริษัท ปาล์มพัฒนาไบโอแก๊ส จำกัด,ปัตตานี
จ3-89-13/60นธ,6.481306,101.764833,sibling,exact,บริษัท พลังงานไทยเสริมสุข จำกัด,นราธิวาส
จ3-89-17/56ปจ,13.90546,101.5455,sibling,exact,บริษัท นิปปอนซันโซ่ (ไทยแลนด์) จำกัด,ปราจีนบุรี
จ3-89-3/62ชบ,12.83339,100.96414,sibling,exact,บริษัท ชอไชยวัฒน์อุตสาหกรรม จำกัด,ชลบุรี
จ3-89-3/64บร,14.611991,103.013863,sibling,exact,บริษัท นอร์ทอีส รับเบอร์ จำกัด(มหาชน),บุรีรัมย์
จ3-89-35/56รบ,13.733354,99.693154,sibling,exact,ชัยวัฒน์ฟาร์ม,ราชบุรี
จ3-89-4/56สก,13.868194707028,102.3342451913,sibling,exact,บริษัท อีบีพี เอทานอล จำกัด,สระแก้ว
จ3-89-5/60นม,14.93098,102.14016,sibling,exact,บริษัท โคราช เอ็นเนอร์จี พลัส จำกัด,นครราชสีมา
จ3-9(1)-22/60สบ,14.62868,100.90269,sibling,exact,บริษัท สยามโกลเด้นไรซ์ จำกัด,สระบุรี
จ3-9(1)-4/66ลป,18.35938,99.365164,sibling,exact,โรงสีข้าวลำปางเจริญพืชผล,ลำปาง
จ3-9(2)-1/61นม,14.91791,101.69323,sibling,exact,บริษัท ทาการะ (ไทยแลนด์) จำกัด,นครราชสีมา
จ3-9(2)-3/54นม,14.93098,102.14016,sibling,exact,บริษัท สงวนวงษ์สตาร์ชโค้ตติ้ง จำกัด,นครราชสีมา
จ3-9(6)-1/61กพ,16.0116,99.79312,sibling,exact,ห้างหุ้นส่วนจำกัด โรงสีเทพประพันธ์ภรณ์,กำแพงเพชร
จ3-9(6)-1/68ยส,15.72786,104.2366,sibling,exact,บริษัท ศรีมิตรเกษตร จำกัด,ยโสธร
จ3-9(6)-2/54นว,15.581897245236,100.65652741282,sibling,exact,คูตงฮวด,นครสวรรค์
จ3-9(6)-33/58อบ,15.15441,105.25834,sibling,exact,เฮงพาณิชย์(ดอนจิก),อุบลราชธานี
จ3-91(1)-8/60สค,13.578533333333,100.2887,sibling,exact,บริษัท เซ้าท์อีสด์เอเชี่ยนแพคเกจจิ่งแอนด์แคนนิ่ง จำกัด,สมุทรสาคร
จ3-92-13/64นม,14.569235,101.235898,sibling,exact,บริษัท เขาใหญ่ไวน์เนอรี่ จำกัด,นครราชสีมา
จ3-92-22/56ชม,18.506334,98.826729,sibling,exact,บริษัท ฟู๋ เซิง จำกัด,เชียงใหม่
จ3-95(1)-201/61ปน,6.855092,101.219048,sibling,exact,-,ปัตตานี
จ3-95(1)-32/57อท,14.54018,100.21739,sibling,exact,บริษัท น่ำเฮงคอนกรีต(1992) จำกัด(บ่อทราย,อ่างทอง
จ3-95(1)-50/64รย,12.713233333333,101.23166666667,sibling,exact,บริษัท เอ็ม แอนด์ ที ไทร์เซ็นเตอร์ จำกัด,ระยอง
จ3-95(1)-66/62ขก,16.034999,102.712813,sibling,exact,บริษัท ราชามอเตอร์บ้านไผ่ จำกัด,ขอนแก่น
จ3-95(1)-7/67ขก,16.385119,102.809239,sibling,exact,บริษัท โตโยต้าขอนแก่น ผู้จำหน่ายโตโยต้า จำกัด (สำนักงานใหญ่),ขอนแก่น
จ3-95(1)-98/62ปท,14.010419,100.52211,sibling,exact,บริษัท ออโต้ แกลเลอรี่ บอดี้ เพ้นท์ จำกัด,ปทุมธานี
จ3-95(3)-1/61ลบ,14.79673,100.6651,sibling,exact,บริษัท พีซีอาร์ การาจ จำกัด,ลพบุรี
น.105-1/2551-นนส.,13.54835617152,100.21893780244,sibling,exact,บริษัท ทรานส์เทคนิคโพลีเมอร์ จำกัด,สมุทรสาคร
น.20(2)-1/2548-นอน.,13.447353827463,101.06128106742,sibling,exact,บริษัท ไทยดริ้งค์ จำกัด,ชลบุรี
น.32(2)-1/2561-นอน.,13.466794721027,101.03771314721,sibling,exact,บริษัท คอบร้า คอมโพสิต สตรัคเจอส์ จำกัด,ชลบุรี
น.4(5)-1/2533-ญนป.,13.538411150939,100.65696185656,sibling,exact,บริษัท ไทยนิสชิน เซฟุง จำกัด,สมุทรปราการ
น.40(2)-3/2547-ญอบ.,12.991457668399,101.21811342458,sibling,exact,บริษัท เอ็นเค-แอ๊กซิส (ประเทศไทย) จำกัด,ระยอง
น.41(2)-1/2549-ญอน.,13.44708015835,101.01980363858,sibling,exact,บริษัท เทคโน ทูลส์ (ประเทศไทย) จำกัด,ชลบุรี
น.42(1)-11/2540-ญนพ.,12.728467689878,101.15159799189,sibling,exact,บริษัท ไทยโพลิเอททีลีน จำกัด,ระยอง
น.42(2)-4/2552-ญทร.,12.666179530561,101.13678330182,sibling,exact,บริษัท ระยอง เทอร์มินัล จำกัด,ระยอง
น.51-1/2548-นนฉ.,13.099698961456,100.91431250525,sibling,exact,บริษัท สยามมิชลิน จำกัด,ชลบุรี
น.53(5)-1/2554-นอน.,13.432058303962,101.01300703858,sibling,exact,บริษัท แวนด้าแพค จำกัด,ชลบุรี
น.53(5)-1/2556-นนฉ.,13.093988672169,100.90781211349,sibling,exact,บริษัท เจ อาร์ เค เอ็นเตอร์ไพรส์ จำกัด,ชลบุรี
น.53(5)-3/2556-นอบ.,13.005733431344,101.18757619611,sibling,exact,บริษัท ไทยซัมมิท พลาสเทค จำกัด,ระยอง
น.53(5)-5/2555-นนป.,13.553656871865,100.6144989678,sibling,exact,บริษัท ทีมโปร พลาสติก จำกัด,สมุทรปราการ
น.53(5)-7/2551-ญนฉ.,13.093988672169,100.90781211349,sibling,exact,บริษัท โอโต แอดวานซ์ แมททีเรียล แมนูแฟคเจอริ่ง จำกัด,ชลบุรี
น.53(5)-8/2557-นอต.,12.93795107205,101.1158334679,sibling,exact,บริษัท เหลิน ชวง ดิสเพนซิ่ง พัมพ์ (ไทยแลนด์) จำกัด,ระยอง
น.59-2/2537-นนฉ.,13.093216846643,100.89323099905,sibling,exact,บริษัท เทคโน เม็ททัล (ประเทศไทย) จำกัด,ชลบุรี
น.64(13)-2/2555-นอน.,13.436654175217,101.04045879647,sibling,exact,บริษัท โทคาโล่ เซอร์เฟส เทคโนโลยี (ประเทศไทย) จำกัด,ชลบุรี
น.64(7)-1/2545-นนป.,13.565927687824,100.66438717505,sibling,exact,บริษัท โกชู โคซัน จำกัด,สมุทรปราการ
น.64(9)-1/2556-นนล.,13.776713515163,100.78828332431,sibling,exact,บริษัท กรอซเซ่ จีเวลส์ (ประเทศไทย) จำกัด,กรุงเทพมหานคร
น.64(9)-2/2541-นนบ.,13.554420870994,100.78944819625,sibling,exact,บริษัท กัสโท แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,สมุทรปราการ
น.70-1/2554-นบอ.,14.223959634947,100.59802735653,sibling,exact,บริษัท  วีซีที  เอ็นจิเนียริ่ง  จำกัด,พระนครศรีอยุธยา
น.71-1/2538-นนป.,13.552916632894,100.65384151013,sibling,exact,บริษัท ถิรไทย จำกัด (มหาชน),สมุทรปราการ
น.71-1/2546-ญอต.,12.996510249101,101.10302232557,sibling,exact,บริษัท นิว โมเทค (ไทยแลนด์) จำกัด,ระยอง
น.71-3/2556-นอน.,13.42883593607,101.1152315084,sibling,exact,บริษัท วาย.เอ็ม.พี. (ไทยแลนด์) จำกัด,ชลบุรี
น.77(1)-1/2550-นนล.,13.766461727708,100.79279663589,sibling,exact,บริษัท เอส เจ เอส ไฟน์  อิมพอร์ต  จำกัด,กรุงเทพมหานคร
น.77(2)-1/2544-นนป.,13.549760136774,100.65733751013,sibling,exact,บริษัท คุเรฮะ (ไทยแลนด์) จำกัด,สมุทรปราการ
น.77(2)-1/2548-นอน.,13.453202755033,101.04040756742,sibling,exact,บริษัท ไอเอชไอ เทอร์โบ (ประเทศไทย) จำกัด,ชลบุรี
น.77(2)-1/2550-นนฉ.,13.090952564148,100.93002756384,sibling,exact,บริษัท อีสเทิร์น พี.ยู. โฟม อินดัสตรี จำกัด,ชลบุรี
น.77(2)-1/2556-นอบ.,13.043174847484,101.18804221743,sibling,exact,บริษัท โฟเรอเซีย แอนด์ ซัมมิท อินทีเรีย ซิสเต็มส์ (ประเทศไทย) จำกัด,ระยอง
น.77(2)-1/2565-นอน.,13.432058303962,101.01300703858,sibling,exact,บริษัท แวนด้าแพค จำกัด,ชลบุรี
น.77(2)-2/2549-นนฉ.,13.094287945013,100.90779512222,sibling,exact,บริษัท ซัมมิท แหลมฉบัง โอโต บอดี้ เวิร์ค จำกัด,ชลบุรี
น.86-1/2555-นอน.,13.466794721027,101.03771314721,sibling,exact,บริษัท ซีเอสเอสจี จำกัด,ชลบุรี
น.88-2/2557-ญหบ.,13.064205509111,101.19720835982,sibling,exact,บริษัท กรีน ไลน์ เอ็นเนอจี จำกัด,ระยอง
น.88-6/2553-นอน.,13.451317653719,101.05635833858,sibling,exact,บริษัท  อมตะ  บี.กริม  เพาเวอร์  3  จำกัด,ชลบุรี
น.88(2)-3/2558-นอต.,12.93765931429,101.09814656957,sibling,exact,บริษัท อมตะ บี.กริม เพาเวอร์ (ระยอง) 3 จำกัด,ระยอง
น.88(2)-4/2558-นอต.,12.93765931429,101.09814656957,sibling,exact,บริษัท อมตะ บี.กริม เพาเวอร์ (ระยอง) 3 จำกัด,ระยอง
น.91(1)-4/2552-นอน.,13.464912274918,101.08954275143,sibling,exact,บริษัท สยามคูโบต้าคอร์ปอเรชั่น จำกัด,ชลบุรี
อ2-22(1)-2/64สค,13.70898333,100.29785,sibling,exact,บริษัท เจริญวัฒนาการทอ จำกัด,สมุทรสาคร
อ2-22(2)-3/64สป,13.642883333333,100.5295,sibling,exact,พนารัตน์การทอ,สมุทรปราการ
อ2-23(1)-5/64ขก,16.549171989402,102.7548093497,sibling,exact,สุชาฎาการค้า,ขอนแก่น
อ2-26(1)-1/64สค,13.606166666667,100.0987,sibling,exact,บริษัท เอ็น ซี สปินนิ่ง จำกัด,สมุทรสาคร
อ2-28(1)-103/64นบ,13.872916666667,100.50398333333,sibling,exact,บริษัท ภูรินทร์ อินเตอร์เนชั่นแนล จำกัด,นนทบุรี
อ2-28(1)-3/58ตก,16.722533,98.552271,sibling,exact,บริษัท ธงชัย การ์เมนท์ จำกัด,ตาก
อ2-32(1)-9/64สค,13.6982,100.30973333333,sibling,exact,-,สมุทรสาคร
อ2-33-7/64นบ,13.9183,100.3451,sibling,exact,บริษัท มาสเตอร์ แมค อินดัสทรี จำกัด,นนทบุรี
อ2-39-64/64สป,13.609333333333,100.52635,sibling,exact,บริษัท สยามเซ็นจูรี่ คาร์ตอน จำกัด,สมุทรปราการ
อ2-4(3)-12/64ชม,19.04369,98.96712,sibling,exact,บริษัท พรีเมี่ยมฟูดส์ จำกัด,เชียงใหม่
อ2-53(1)-32/64ปท,14.027068,100.609508,sibling,exact,บริษัท ครีเอชั่น เฟอร์นิเจอร์ อินดัสตรี จำกัด,ปทุมธานี
อ2-53(4)-15/64สค,13.6467,100.32066666667,sibling,exact,บริษัท รอแยลแคนอินดัสทรีส์ จำกัด,สมุทรสาคร
อ2-58(1)-123/64รย,12.666916666667,101.2526,sibling,exact,กนกศิลา,ระยอง
อ2-58(1)-126/64รย,12.726,101.05805,sibling,exact,บริษัท แพล้นท์คอนกรีตถาวร จำกัด,ระยอง
อ2-58(1)-156/64ชร,20.19066,100.40452,sibling,exact,บริษัท ธนะวงศ์กรุ๊ป จำกัด,เชียงราย
อ2-58(1)-66/64ชม,19.01906,98.94448,sibling,exact,ห้างหุ้นส่วนจำกัด เอ.เอ็น.วี คอนกรีต,เชียงใหม่
อ2-61-6/64ปท,13.981466666667,100.5622,sibling,exact,บริษัท สวนอุตสาหกรรมบางกะดี จำกัด,ปทุมธานี
อ2-63(1)-1/64ปท,13.986516666667,100.53488333333,sibling,exact,บริษัท เจนเนอรัล เอนจิเนียริ่ง จำกัด (มหาชน),ปทุมธานี
อ2-64(12)-24/67สบ,14.59324,101.03517,sibling,exact,บริษัท ทรูรีเฟคลเตอร์ จำกัด,สระบุรี
อ2-64(13)-10/66ชบ,13.35375,101.07255,sibling,exact,บริษัท ยูไนเต็ด ออนเนสตี้ เทคนิคเชี่ยน จำกัด,ชลบุรี
อ2-64(13)-185/64ชบ,13.29767,100.9645,sibling,exact,บริษัท ดีท เอ็นจิเนียริ่ง กรุ๊ป จำกัด,ชลบุรี
