id,registration_display,fid,name,factory_type,province,district,sub_district,address_full,lat,lng,coord_source,last_seen_in_feed,absent_from_feed_as_of
จ3-68-7/59อท,จ3-68-7/59อท,"=""20150000725597""",บริษัท เบธต้า อินเตอร์กรุ๊ป จำกัด,3,อ่างทอง,วิเศษชัยชาญ,ยี่ล้น,148 ม.3,14.5857,100.3015,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-68-8/52นฐ,จ3-68-8/52นฐ,"=""20730200825527""",บริษัท ศุภชัย อินเตอร์เนชั่นแนล คาร์เปท อิควิปเม้นท์ (ประเทศไทย) จำกัด,3,นครปฐม,พุทธมณฑล,คลองโยง,77/94 ม.7,13.88579,100.28057,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-68-8/53ปท,จ3-68-8/53ปท,"=""20130200825538""",บริษัท ดับบลิว เอส การช่าง จำกัด,3,ปทุมธานี,คลองหลวง,คลองเจ็ด,99 ม.8 ถ.ธัญบุรี-วังน้อย(สาย352),14.17898,100.74725,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-68-8/57ฉช,จ3-68-8/57ฉช,"=""20240000825578""",บริษัท ทุน เอ็นจิเนียริ่ง จำกัด,3,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,คลองอุดมชลจร,63 ม.3,13.74425,100.945393,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-68-8/59รย,จ3-68-8/59รย,"=""20210500825592""",บริษัท แอ๊ดวานซ์ รีเอ็นจิเนียริ่ง เทคโนโลยี จำกัด,3,ระยอง,นิคมพัฒนา,มาบข่า,151/1 ม.5,12.782,101.193,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-68-8/63อย,จ3-68-8/63อย,"=""20140227525631""",บริษัท นันทวัน จำกัด,3,พระนครศรีอยุธยา,วังน้อย,สนับทึบ,88 ม.1,14.298,100.813,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-68-9/49สส,จ3-68-9/49สส,"=""20750000925491""",บริษัท เจ.บี.ที.โลหะการช่าง จำกัด,3,สมุทรสงคราม,เมืองสมุทรสงคราม,ลาดใหญ่,75/4 ม.2 ถ.สายเลี่ยงเมือง,13.42751,100.00322,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-68-9/52นบ,จ3-68-9/52นบ,"=""20120200925529""",บริษัท ทอปแพคเอ็นจิเนียริ่ง จำกัด,3,นนทบุรี,บางบัวทอง,ละหาร,15/9 ม.6 ซ.ซอและฮ์ ถ.บางบัวทอง-สุพรรณบุรี,13.97568,100.39166,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-68-9/60ชบ,จ3-68-9/60ชบ,"=""20200400925600""",บริษัท เบเคอร์ ฮิวช์ส โอเปอเรชั่นส์ (ประเทศไทย) จำกัด,3,ชลบุรี,สัตหีบ,พลูตาหลวง,36/37 ม.5 ถ.สาย 332,12.701,100.967,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-68-9/61นม,จ3-68-9/61นม,"=""20300200925618""",ห้างหุ้นส่วนจำกัด 39 เจริญการช่าง,3,นครราชสีมา,เมืองนครราชสีมา,โคกกรวด,ม.13,14.897,101.974,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-1/36ลป,จ3-69-1/36ลป,"=""20520300125369""",ห้างหุ้นส่วนจำกัด มาตรฐานเครื่องชั่ง,3,ลำปาง,เมืองลำปาง,สวนดอก,ถ.สวนดอก,18.282084,99.497414,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-1/36สป,จ3-69-1/36สป,"=""20112600125362""",บริษัท ซัมมิท อีเล็คโทรนิค คอมโพเน้นท์ จำกัด,3,สมุทรปราการ,บางเสาธง,ศีรษะจรเข้ใหญ่,99 ม.5 ซ.วัดศรีวารีน้อย ถ.บางนา-ตราด,13.64865,100.78353333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-1/38นฐ,จ3-69-1/38นฐ,"=""20732500125384""",บริษัท โรโบโต้ (ประเทศไทย) จำกัด,3,นครปฐม,สามพราน,ทรงคนอง,41/3 ม.1 ซ.สายพัฒนา ถ.ปิ่นเกล้า-นครชัยศรี,13.78345,100.26935,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-1/40สร,จ3-69-1/40สร,"=""20320100125408""",ห้างหุ้นส่วนจำกัด สุรินทร์เครื่องชั่ง,3,สุรินทร์,เมืองสุรินทร์,นอกเมือง,262 ม.10,14.87274,103.5067,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-1/41พบ,จ3-69-1/41พบ,"=""20760900125415""",บริษัท แคล-คอมพ์ อีเล็คโทรนิคส์ (ประเทศไทย) จำกัด,3,เพชรบุรี,เขาย้อย,สระพัง,138 ม.4 ถ.เพชรเกษม,13.26774,99.82156,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-1/56อย,จ3-69-1/56อย,"=""20140300125564""",บริษัท นิฮอน ชินคัน (ไทยแลนด์) จำกัด,3,พระนครศรีอยุธยา,อุทัย,สามบัณฑิต,13/3 ม.3,14.337633,100.707072,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-14/50นย,จ3-69-14/50นย,"=""20260001425509""",บริษัท จี ซี เอส เซลส์แอนด์เซอร์วิส จำกัด,3,นครนายก,องครักษ์,องครักษ์,3-3/1 ม.6,14.09487,100.98241,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-2/49นว,จ3-69-2/49นว,"=""20600100225492""",บริษัท ทวีปเมทัลเวิร์ค จำกัด,3,นครสวรรค์,ท่าตะโก,วังมหากร,119/2 ม.7 ถ.นครสวรรค์-ท่าตะโก,15.62634,100.31476,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-2/55ปจ,จ3-69-2/55ปจ,"=""20250100225553""",บริษัท แพน อินเตอร์เนชั่นแนล อิเล็คทรอนิคส์ (ประเทศไทย) จำกัด,3,ปราจีนบุรี,เมืองปราจีนบุรี,ดงขี้เหล็ก,12/1 ม.9 ถ.สุวรรณศร,14.12931,101.43236,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-2/57นบ,จ3-69-2/57นบ,"=""20120200225573""",บริษัท พรีไซซ ซิสเท็ม แอนด์ โปรเจ็ค จำกัด,3,นนทบุรี,ปากเกร็ด,บางพูด,68/1 ม.8,13.927,100.516,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-2/62ปท,จ3-69-2/62ปท,"=""20130226825629""",บริษัท อะวันเท็มส์ จำกัด,3,ปทุมธานี,คลองหลวง,คลองหนึ่ง,101/62/13 ม.20,14.066,100.607,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-2/63ฉช,จ3-69-2/63ฉช,"=""20240132325638""",บริษัท สมาร์ทฟายน์ จำกัด,3,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,วังตะเคียน,27 ม.8,13.73424,101.03575,sibling,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-2/66ปท,จ3-69-2/66ปท,"=""20130199525669""",บริษัท อีสท์ พอยท์ คอนเน็ก (ประเทศไทย) จำกัด,3,ปทุมธานี,คลองหลวง,คลองหนึ่ง,56/3 ม.20,14.066,100.607,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-3/47นฐ,จ3-69-3/47นฐ,"=""20731200325476""",บริษัท ไทยเครื่องชั่ง จำกัด,3,นครปฐม,สามพราน,ไร่ขิง,19/8 ม.9 ซ.ไร่ขิง 30 ถ.พุทธมณฑลสาย 5,13.737933333333,100.28453333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-3/59นม,จ3-69-3/59นม,"=""20300100325596""",บริษัท วีทีซี อีเลคทรอนิค จำกัด,3,นครราชสีมา,ปากช่อง,ปากช่อง,133/2 ม.0 ถ.มิตรภาพ,14.722,101.363,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-3/60นฐ,จ3-69-3/60นฐ,"=""20730400325609""",บริษัท เอส.เค.เครื่องชั่ง จำกัด,3,นครปฐม,ดอนตูม,ลำเหย,80 ม.8,13.960952464275,100.01395235255,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-3/65ปท,จ3-69-3/65ปท,"=""20130201825651""",บริษัท ฟูจิคูระ อิเล็กทรอนิกส์ คอมโพเน้นส์ (ประเทศไทย) จำกัด,3,ปทุมธานี,คลองหลวง,คลองหนึ่ง,101/53 ม.20 ถ.พหลโยธิน,14.066,100.607,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-3/68พบ,จ3-69-3/68พบ,"=""20760073925682""",บริษัท แคล-คอมพ์ อีเล็คโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),3,เพชรบุรี,เขาย้อย,เขาย้อย,"221,221/1 ม.1",13.233,99.819,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-4/51อย,จ3-69-4/51อย,"=""20140100425511""",บริษัท เอม อิเล็คทริค (ประเทศไทย) จำกัด,3,พระนครศรีอยุธยา,บางปะหัน,เสาธง,76 ม.3,14.50186,100.55131,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-4/59ปจ,จ3-69-4/59ปจ,"=""20250100425591""",บริษัท แคนนอน ปราจีนบุรี (ประเทศไทย) จำกัด,3,ปราจีนบุรี,ศรีมหาโพธิ,ท่าตูม,ม.7,13.907131613721,101.5521389325,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-4/63นฐ,จ3-69-4/63นฐ,"=""20730215825637""",บริษัท กรีนก๊อปปี้เซนเตอร์ จำกัด,3,นครปฐม,บางเลน,บางภาษี,,14.038,100.243,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-4/65อย,จ3-69-4/65อย,"=""20140220725659""",บริษัท ชุนฟา ไซโก แมชชีนเนอรี่ (ไทยแลนด์) จำกัด,3,พระนครศรีอยุธยา,อุทัย,อุทัย,999/8 ม.4,14.373,100.655,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-5/52ฉช,จ3-69-5/52ฉช,"=""20240100525524""",บริษัท ไอ แอนด์ เอ็ม คอนซัลท์ จำกัด,3,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,วังตะเคียน,27 ม.8,13.73424,101.03575,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-5/63ฉช,จ3-69-5/63ฉช,"=""20240223225630""",บริษัท จอยน์ซุน อิเล็คทรอนิคส์ แมนูแฟคเจอร์ริ่ง จำกัด,3,ฉะเชิงเทรา,บางน้ำเปรี้ยว,ศาลาแดง,68 ม.18 ถ.สุวินทวงศ์,13.838,100.928,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-7/53สป,จ3-69-7/53สป,"=""20110500725539""",ห้างหุ้นส่วนจำกัด ชัยประดิษฐ์ โอ เอ,3,สมุทรปราการ,เมืองสมุทรปราการ,ท้ายบ้านใหม่,99/49 ม.4 ถ.พุทธรักษา,13.572,100.621,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-8/54ลบ,จ3-69-8/54ลบ,"=""20160000825545""",บริษัท สยาม ทรานส์ฟอร์เมอร์ เอ็นเตอร์ไพรซ์ จำกัด,3,ลพบุรี,เมืองลพบุรี,ถนนใหญ่,65/4 ม.2 ถ.พหลโยธิน,14.82349,100.63973,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-69-8/57ปท,จ3-69-8/57ปท,"=""20130500825576""",บริษัท อี คิว อิมปอร์ต เอ็กซ์ปอร์ต ไทย จำกัด,3,ปทุมธานี,หนองเสือ,บึงบา,17/1 ม.3 ถ.รังสิต-นครนายก,14.112,100.824,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-1/40ตร,จ3-7(1)-1/40ตร,"=""20230000125400""",D.U.M Agarwood & oil,3,ตราด,บ่อไร่,บ่อพลอย,86 ม.3,12.57454,102.53253,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-1/40นบ,จ3-7(1)-1/40นบ,"=""20120000125403""",,3,นนทบุรี,บางใหญ่,บ้านใหม่,22/2 ม.04 ถ.ต้นเชือก-ไทรน้อย,13.853783333333,100.3351,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-1/42ชพ,จ3-7(1)-1/42ชพ,"=""20860000125420""",บริษัท ไทยเนเชอรัล ไฟเบอร์ส จำกัด,3,ชุมพร,สวี,นาสัก,99 ม.14 ถ.เพชรเกษม,10.17928,99.09075,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-1/43นฐ,จ3-7(1)-1/43นฐ,"=""20730300125430""",บริษัท แสงทิพย์น้ำมันพืช จำกัด,3,นครปฐม,เมืองนครปฐม,มาบแค,19/4 ม.1,13.89209481082,100.07359009488,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-1/45สส,จ3-7(1)-1/45สส,"=""20750100125455""",บริษัท มงคลเจริญทรัพย์ชัยศิริ จำกัด,3,สมุทรสงคราม,บางคนที,บางนกแขวก,29/4 ม.2 ถ.สมุทรสงคราม-บางนกแขวก,13.50412,99.91948,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-1/52สต,จ3-7(1)-1/52สต,"=""20910000125522""",บริษัท อ.โชคดี ปาล์มออยล์ จำกัด,3,สตูล,ท่าแพ,ท่าเรือ,96 ม.2,6.80361,99.9317,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-1/60ขก,จ3-7(1)-1/60ขก,"=""20400000125607""",ห้างหุ้นส่วนจำกัด เค.เค อะกร้า วู๊ด,3,ขอนแก่น,พระยืน,พระยืน,โฉนดที่ดินเลขที่ 7528 ม.12,16.352784335974,102.6251425133,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-1/66ปท,จ3-7(1)-1/66ปท,"=""20130009325664""",บริษัท ธนทรัพย์รุ่ง น้ำมันพืช จำกัด,3,ปทุมธานี,ลาดหลุมแก้ว,คูบางหลวง,12/45 ซ.ดูยยา,14.047,100.467,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-10/54นศ,จ3-7(1)-10/54นศ,"=""20800001025542""",ทุ่งขวัญแก้ว,3,นครศรีธรรมราช,เชียรใหญ่,แม่เจ้าอยู่หัว,ม.6 ถ.บ่อล้อ-ลำทับ (4151),8.075,100.094,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-10/57ตร,จ3-7(1)-10/57ตร,"=""20230001025575""",,3,ตราด,บ่อไร่,ช้างทูน,39/1 ม.5,12.585,102.469,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-10/62ปข,จ3-7(1)-10/62ปข,"=""20770229625623""",โรงงานหีบน้ำมันมะพร้าวทวีกิจ,3,ประจวบคีรีขันธ์,สามร้อยยอด,ไร่เก่า,950 ม.3,12.240998164778,99.858135737758,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-11/53ตร,จ3-7(1)-11/53ตร,"=""20230001125532""",,3,ตราด,บ่อไร่,บ่อพลอย,27/2 ม.5,12.604,102.559,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-11/54ปข,จ3-7(1)-11/54ปข,"=""20770001125545""",บริษัท ฟรอนเทียร์ ปาล์ม (ประเทศไทย) จำกัด,3,ประจวบคีรีขันธ์,บางสะพานน้อย,บางสะพาน,69 ม.5,11.068783024612,99.459394211853,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-11/57ตร,จ3-7(1)-11/57ตร,"=""20230001125573""",โรงงาน อัลมาส เอสเซนเซียลออยล์,3,ตราด,บ่อไร่,บ่อพลอย,389/4 ม.2,12.604,102.559,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-12/56ชย,จ3-7(1)-12/56ชย,"=""20360001225568""",บริษัท เมดิฟูดส์ (ประเทศไทย) จำกัด,3,ชัยภูมิ,แก้งคร้อ,ช่องสามหมอ,333 ม.7,16.09795278458,102.26182244093,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-12/59ชพ,จ3-7(1)-12/59ชพ,"=""20860001225591""",บริษัท โอท๊อป-มาดเท่ จำกัด,3,ชุมพร,เมืองชุมพร,วิสัยเหนือ,"28/3,28/4 ม.7",10.334105,99.1002563,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-13/55ลบ,จ3-7(1)-13/55ลบ,"=""20160001325552""",บริษัท ธนโชคปาล์ม จำกัด,3,ลพบุรี,พัฒนานิคม,พัฒนานิคม,โฉนดที่ดินเลขที่97 ม.14 ถ.ทางหลวงหมายเลข 3017,14.849401,100.939376,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-13/59กบ,จ3-7(1)-13/59กบ,"=""20810001325594""",บริษัท เคเอ็ม ปาล์มออยล์ จำกัด,3,กระบี่,เหนือคลอง,เหนือคลอง,253 ม.4,8.0895252,99.0374298,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-14/53ชพ,จ3-7(1)-14/53ชพ,"=""20860001425530""",บริษัท เมธีน้ำมันปาล์ม จำกัด,3,ชุมพร,เมืองชุมพร,วังใหม่,112 ม.5 ถ.เพชรเกษม,10.4649212,99.0037394,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-14/55ตร,จ3-7(1)-14/55ตร,"=""20230001425551""",นายสำเนา หอยสังข์,3,ตราด,แหลมงอบ,คลองใหญ่,โฉนดที่ดิน เลขที่ 4808 เล่ม 49 หน้า 8 ม.2,12.20042173,102.3878446,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-14/56ปข,จ3-7(1)-14/56ปข,"=""20770001425564""",โรงงาน ณภัทรออยล์,3,ประจวบคีรีขันธ์,สามร้อยยอด,ไร่ใหม่,362 ม.6 ถ.ไร่ใหม่-เนินพยอม,12.201208153674,99.85406818318,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-15/56รน,จ3-7(1)-15/56รน,"=""20850001525561""",บริษัท ทีแอนด์บี ปาล์ม จำกัด,3,ระนอง,เมืองระนอง,ราชกรูด,49/10 ม.4,9.72138,98.586807,gov,2026-08-24T20:12:59.82929+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-16/57ฉช,จ3-7(1)-16/57ฉช,"=""20240001625571""",บริษัท ใจข้าว คอร์ปอเรชั่น จำกัด,3,ฉะเชิงเทรา,บางน้ำเปรี้ยว,บางขนาก,36/1 ม.6,13.852814,101.116449,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-17/48นย,จ3-7(1)-17/48นย,"=""20260001725486""",-,3,นครนายก,เมืองนครนายก,สาริกา,143/1 ม.1,14.32177,101.29549,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-17/53ชร,จ3-7(1)-17/53ชร,"=""20570001725538""",โครงการศูนย์วิจัยและพัฒนาผลิตภัณฑ์น้ำมันเมล็ดคามีเลียและน้ำมันพืชอื่น,3,เชียงราย,แม่สาย,เวียงพางคำ,888 ม.10 ถ.พหลโยธิน,20.420346,99.880811,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-19/53ชพ,จ3-7(1)-19/53ชพ,"=""20860001925539""",บริษัท เมก้ากรีนออยล์ จำกัด,3,ชุมพร,ท่าแซะ,นากระตาม,144 ม.1,10.631688,99.178937,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-19/58นฐ,จ3-7(1)-19/58นฐ,"=""20730101925582""",บริษัท ทรอปิคานา ออยล์ จำกัด,3,นครปฐม,นครชัยศรี,ขุนแก้ว,165 ม.1 ถ.พุทธมณฑลสาย 4,13.766439761896,100.1961675544,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/35สป,จ3-7(1)-2/35สป,"=""20110000225352""",บริษัท แอลบีเอ ออยล์ มีล จำกัด,3,สมุทรปราการ,บางพลี,บางพลีใหญ่,163 ม.12 ซ.วัดบางพลีใหญ่ ถ.บางนา-ตราด,13.616233333333,100.71636666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/42นย,จ3-7(1)-2/42นย,"=""20260000225421""",-,3,นครนายก,เมืองนครนายก,สาริกา,65 ม.2,14.33425,101.28588,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/49ปข,จ3-7(1)-2/49ปข,"=""20770000225494""",บริษัท ทรอปิคอล นูทริชั่น จำกัด,3,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,อ่าวน้อย,568/1 ม.6 ถ.นิคมสร้างตนเอง,11.88524,99.75793,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/52นศ,จ3-7(1)-2/52นศ,"=""20800000225523""",บริษัท นครน้ำมันปาล์ม จำกัด,3,นครศรีธรรมราช,เชียรใหญ่,แม่เจ้าอยู่หัว,88/1 ม.8,8.10818,100.09644,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/59สส,จ3-7(1)-2/59สส,"=""20750000225595""",บริษัท มะพร้าวไทย ออร์แกนิค จำกัด,3,สมุทรสงคราม,บางคนที,บางนกแขวก,29/10 ม.2,13.50392,99.92107,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/61ปจ,จ3-7(1)-2/61ปจ,"=""20250100225611""",บริษัท เอพีจี อินเซ็นซ์ จำกัด,3,ปราจีนบุรี,ศรีมหาโพธิ,หัวหว้า,231 ม.12,13.8071851978714,101.537602230392,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/62ปจ,จ3-7(1)-2/62ปจ,"=""20250017525624""",-,3,ปราจีนบุรี,ประจันตคาม,หนองแก้ว,76 ม.12,14.111,101.548,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/63ชร,จ3-7(1)-2/63ชร,"=""20570042125631""",บริษัท โกลเด้น บอนดารี่ จำกัด,3,เชียงราย,แม่สาย,ศรีเมืองชุม,238 ม.6,20.272195521195,99.8913431784,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/64มห,จ3-7(1)-2/64มห,"=""20490433025649""",บริษัท เอ็นเนอร์โกร (ประเทศไทย) จำกัด,3,มุกดาหาร,เมืองมุกดาหาร,คำอาฮวน,122 ม.10,16.445635,104.636512,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-2/68นบ,จ3-7(1)-2/68นบ,"=""20120130425681""",บริษัท ณสุ จำกัด,3,นนทบุรี,ไทรน้อย,ไทรใหญ่,82-87 ม.10,14.085,100.292,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-20/57ลป,จ3-7(1)-20/57ลป,"=""20520002025578""",นุชนาฎ น้ำหอม,3,ลำปาง,ห้างฉัตร,ห้างฉัตร,54 ม.4,18.343536,99.367399,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-21/53ตร,จ3-7(1)-21/53ตร,"=""20230002125531""",เจ.เค.อาการ์วูด,3,ตราด,บ่อไร่,บ่อพลอย,100/2 ม.1 ถ.บ่อไร่-ช้างทูน,12.604,102.559,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-21/54สส,จ3-7(1)-21/54สส,"=""20750002125546""",บริษัท มงคลเจริญทรัพย์ชัยศิริ จำกัด,3,สมุทรสงคราม,บางคนที,บางนกแขวก,29/7 ม.2,13.503965,99.919421,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-23/54ปจ,จ3-7(1)-23/54ปจ,"=""20250002325543""",นายปริยวิศว์ กัญจน์ปัทมภพ,3,ปราจีนบุรี,ประจันตคาม,หนองแก้ว,75/2 ม.12,14.16117,101.52365,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-24/52ตร,จ3-7(1)-24/52ตร,"=""20230002425527""",บริษัท ทรีด้อม (ประเทศไทย) จำกัด,3,ตราด,เมืองตราด,วังกระแจะ,276/1 ม.9 ถ.สุขุมวิท,12.30441612,102.4722627,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-24/53สฎ,จ3-7(1)-24/53สฎ,"=""20840002425531""",บริษัท เอส ซี เอ็ม ปาล์มออยล์ จำกัด,3,สุราษฎร์ธานี,พุนพิน,ท่าสะท้อน,โฉนดที่ดินเลขที่ 24703 ม.4,9.0135305432333,99.22962369029,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-24/55ปข,จ3-7(1)-24/55ปข,"=""20770002425555""",บริษัท เอ็ม.ที.ปาล์มออยล์ จำกัด,3,ประจวบคีรีขันธ์,กุยบุรี,กุยบุรี,199 ม.5,12.05112,99.84404,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-27/54พท,จ3-7(1)-27/54พท,"=""20930002725541""",บริษัท ห้วยทราย น้ำมันปาล์ม จำกัด,3,พัทลุง,ป่าบอน,ป่าบอน,99/1 ม.8 ถ.เพชรเกษม,7.306631,100.151493,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
